exchange_nr,source,company,means_of_exchange,ship_captain,orig_date_src,orig_yr,orig_date,orig_exact_date_yn,orig_loc_port_arch,orig_loc_region_arch,orig_loc_port_modern,orig_loc_region_modern,orig_loc_lat,orig_loc_long,dest_date_src,dest_yr,dest_date,dest_exact_date_yn,dest_loc_port_arch,dest_loc_region_arch,dest_loc_port,dest_loc_region,dest_loc_lat,dest_loc_long,textile_quantity,textile_unit,els_per_ps,supplier,textile_category,textile_subcategory,textile_name,textile_modifier_fulltext,textile_color_arch,textile_color_inf,textile_pattern_arch,textile_process_arch,textile_fiber_arch,textile_geography_arch,textile_quality_arch,textile_other_unknown_arch,textile_quality_inferred,ship_doc_total_arch,shipment_total_value,shipment_currency,total_value_guldens,total_value_stuivers,total_value_penningen,total_value_currency,total_value_other,ps_value_gulden,ps_value_stuivers,ps_value_penningen,ps_value_currency,additional_text_from_doc,notes_other,headerexplanations,httpsdocsgooglecomdocumentd1wnak,total_value_dutch_gulders
2001617,bgb_16432,VOC,Westerdijkshorn,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-03,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",100.00,ps,"NA","NA","NA","NA",gingham,taffachelas Bengaals,"NA","NA","NA","NA",cotton,Bengal,"NA",taffachelas,"NA","429509,17","429509,17",Indian Guilders,568,18,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6533.4; src_00058,"NA","NA",398.22999999999996
2001653,bgb_16467,VOC,Den Dam,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-05,"NA",Delft,Dutch Republic,Delft,Netherlands,"NA","NA",1080.00,ps,"NA","NA","NA","NA",guinea-stuffs,gemeen gebleekt Kust,"NA",white,"NA",bleached,cotton,Coast (presumed Coromandel),ordinary,"NA","NA","279449,16","279449,16",Indian Guilders,11023,13,8,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6524.2; src_00058,"NA","NA",7716.578333333332
2001592,bgb_16432,VOC,Westerdijkshorn,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-03,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",90.00,ps,"NA","NA","NA","NA",guinea-stuffs,fijn gebleekt Kust,"NA",white,"NA",bleached,cotton,Coast (presumed Coromandel),fine,"NA","NA","429509,17","429509,17",Indian Guilders,1863,1,8,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6533.4; src_00058,"NA","NA",1304.1583333333333
2003121,bgb_16778,VOC,"Abbekerk, Huis ter Leede, Uitgang","NA",doc,1722,1722-01-27,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Banda-Neira,Spice Islands,Banda-Neira,"Maluku, Indonesia","NA","NA",100.00,ps,"NA","NA","NA","NA",salempores,fijn gebleekt Kust,"NA",white,"NA",bleached,"NA",Coast (presumed Coromandel),fine,"NA","NA","224221,14,8","224221,14,8",Indian Guilders,886,4,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",620.3633333333333
2001949,bgb_16178,VOC,Ganzenhoef,"NA",das,1721,1721-06-02,y,Hoorn,Dutch Republic,Hoorn,Netherlands,"NA","NA",doc,1722,1722-02-08,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",10.00,ps,"NA","NA","NA","NA",perpetuanen,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA",125439,125439,Indian Guilders,349,7,8,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 2460.7,"NA","NA",244.56833333333336
2000825,bgb_16459,VOC,Raadhuis van Middelburg,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA","NA","NA","NA","NA",Zeeland,Dutch Republic,Middelburg,Netherlands,"NA","NA",3400.00,ps,"NA","NA","NA","NA",gerras,Bengaals,"NA","NA","NA","NA","NA",Bengal,"NA","NA","NA","357690,18,8","357690,18,8",Indian Guilders,10173,11,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6510.4, wrecked","NA","NA",7121.508333333332
2003505,bgb_17067,VOC,Barbestein,"NA",doc,1722,1722-08-25,y,Palicol,Coromandel,Palakollu,"Coromandel, southeast coast of India","NA","NA",est,1722,"NA",n,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",1460.00,ps,"NA","NA","NA","NA",guinea-stuffs,gemeen ruw,"NA",natural,"NA","NA","NA","NA",ordinary,raw,"NA","615421,14,8","615421,14,8",Indian Guilders,14920,16,4,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",10444.571666666665
2002965,bgb_16732,VOC,"Amazone, Huis ter Boede, Velserhoodf, Zanderhoef, Uno, Kijkuit","NA",doc,1722,1722-03-19,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Palembang,Palembang,Palembang,"South Sumatra, Indonesia","NA","NA",400.00,ps,"NA","NA","NA","NA",bethilles,gebleekt Kust,"NA",white,"NA",bleached,"NA",Coast (presumed Coromandel),"NA","NA","NA","191981,3,8","191981,3,8",Indian Guilders,2590,17,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1813.5949999999998
2001601,bgb_16432,VOC,Westerdijkshorn,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-03,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",160.00,ps,"NA","NA","NA","NA",negro kleden,Kust,"NA","NA","NA","NA",cotton,Coast (presumed Coromandel),"NA","NA","NA","429509,17","429509,17",Indian Guilders,368,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6533.4; src_00058,"NA","NA",257.59999999999997
2000627,bgb_16324,VOC,Amstelveen,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA","NA","NA","NA","NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",200.00,ps,"NA","NA","NA","NA",deriabads,Bengaals,"NA","NA","NA","NA","NA",Bengal,"NA","NA","NA","432298,10,8","432298,10,8",Indian Guilders,874,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6521.2, wrecked","NA","NA",611.8
2001039,bgb_16469,VOC,Goudriaan,"NA",doc,1722,1722-1-19,y,Batavia,Batavia,"NA","NA","NA","NA",das,1722,1722-09-23,"NA",Delft,Dutch Republic,Delft,Netherlands,"NA","NA",380.00,ps,"NA","NA","NA","NA",guinea-stuffs,ruw Kust,"NA",natural,"NA","NA",cotton,Coast (presumed Coromandel),"NA",raw,"NA","271128,10","271128,10",Indian Guilders,3753,7,8,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6534.1; src_00054,"NA","NA",2627.368333333333
2001793,bgb_16992,VOC,Nederhoven,"NA",doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,"NA","NA",das,1722,1722-08-07,"NA",Zeeland,Dutch Republic,Middelburg,Netherlands,"NA","NA",400.00,ps,"NA","NA","NA","NA",catches,smal gebleekt Tuticorins,"NA",white,"NA",bleached,"NA",Tuticorin (Coromandel Coast),"NA",narrow,"NA","116190,4,8","116190,4,8",Indian Guilders,2244,8,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6518.3; src_00056, src_00058","NA","NA",1571.08
2000895,bgb_16442,VOC,Rijnestein,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,"NA","NA","NA","NA","NA","NA","NA","NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",240.00,ps,"NA","NA","NA","NA",baftas,wit breed Surats,white,"NA","NA","NA","NA",Surat,"NA",wide,"NA","242313,15,8","242313,15,8",Indian Guilders,1039,16,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6512.4, wrecked","NA","NA",727.8599999999999
2003120,bgb_16778,VOC,"Abbekerk, Huis ter Leede, Uitgang","NA",doc,1722,1722-01-27,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Banda-Neira,Spice Islands,Banda-Neira,"Maluku, Indonesia","NA","NA",400.00,ps,"NA","NA","NA","NA",salempores,blauw Kust,blue,"NA","NA","NA","NA",Coast (presumed Coromandel),"NA","NA","NA","224221,14,8","224221,14,8",Indian Guilders,2383,11,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1668.5083333333334
2003114,bgb_16776,VOC,Wijnendaal,"NA",doc,1722,1722-01-30,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Amboina,Spice Islands,Ambon,"Maluku, Indonesia","NA","NA",3.00,ps,"NA","NA","NA","NA",karldoek,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA","75543,7","75543,7",Indian Guilders,90,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",62.99999999999999
2002289,bgb_16224,VOC,Velserhoofd,"NA",est,1721,"NA","NA",Hooghly,Bengalen,Hooghly,Bengal (region in India and Bangladesh),"NA","NA",doc,1722,1722-01-08,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",900.00,ps,"NA","NA","NA","NA",hammans,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA","282477,10,8","282477,10,8",Indian Guilders,11688,18,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",8182.253333333332
2001449,bgb_16626,VOC,Strijkebolle,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-06,"NA",Enkhuizen,Dutch Republic,Enkhuizen,Netherlands,"NA","NA",300.00,ps,"NA","NA","NA","NA",bethilles,gebleekt Kust,"NA",white,"NA",bleached,cotton,Coast (presumed Coromandel),"NA","NA","NA","263208,5,8","263208,5,8",Indian Guilders,2180,7,8,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6530.3; src_00058,"NA","NA",1526.2683333333332
2001622,bgb_16432,VOC,Westerdijkshorn,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-03,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",480.00,ps,"NA","NA","NA","NA",soesjes,Bengaals,"NA","NA","NA","NA",silk,Bengal,"NA","NA","NA","429509,17","429509,17",Indian Guilders,6718,16,8,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6533.4; src_00058,"NA","NA",4703.183333333333
2001930,bgb_16172,VOC,Neptunus,"NA",das,1721,1721-02-23,y,Rotterdam,Dutch Republic,Rotterdam,Netherlands,"NA","NA",doc,1721,1721-10-24,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",x,ps,"NA","NA","NA","NA",lakenrassen,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA","184887,8","184887,8",Indian Guilders,947,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 2452.5,"NA","NA",662.9
2001980,bgb_16215,VOC,Kokenge,"NA",est,1722,"NA","NA","NA",Ceylon,"NA",Sri Lanka,"NA","NA",doc,1722,1722-07-13,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",600.00,ps,"NA","NA","NA","NA",guinea-stuffs,gemeen gebleekt Tuticorins,"NA",white,"NA",bleached,"NA",Tuticorin (Coromandel Coast),ordinary,"NA","NA","15862,18,8","15862,18,8",Indian Guilders,5426,5,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",3798.3749999999995
2003301,bgb_16787,VOC,Langerak,"NA",doc,1722,1722-02-08,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,"NA",Timor,"NA",Indonesia,"NA","NA",4.00,ps,"NA","NA","NA","NA",chintz,Bengaals,"NA","NA","NA","NA","NA",Bengal,"NA","NA","NA","13010,16","13010,16",Indian Guilders,13,8,0,Indian Guilders,"NA","NA","NA","NA","NA",geschenk voor Amy Ely,"NA","NA","NA",9.379999999999999
2001310,bgb_16465,VOC,Delfland,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-05,"NA",Delft,Dutch Republic,Delft,Netherlands,"NA","NA",160.00,ps,"NA","NA","NA","NA",soesjes,Bengaals,"NA","NA","NA","NA",silk,Bengal,"NA","NA","NA","279557,19,8","279557,19,8",Indian Guilders,2504,15,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6525.1; src_00058,"NA","NA",1753.3249999999998
2002855,bgb_16666,VOC,"Arendsduin, Baanman","NA",doc,1722,1722-05-31,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Padang,"West Sumatra, Indonesia",Padang,"West Sumatra, Indonesia","NA","NA",2400.00,ps,"NA","NA","NA","NA",gerras,Bengaals,"NA","NA","NA","NA","NA",Bengal,"NA","NA","NA","38862,12,8","38862,12,8",Indian Guilders,7763,1,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",5434.135
2003031,bgb_16737,VOC,Westhoven,"NA",doc,1722,1722-06-19,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,"NA",Siam,"NA",Thailand,"NA","NA",10.00,ps,"NA","NA","NA","NA",chintz,fijn Kust,"NA","NA","NA","NA","NA",Coast (presumed Coromandel),fine,"NA","NA","849,3,8","849,3,8",Indian Guilders,151,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",105.69999999999999
2003034,bgb_16737,VOC,Westhoven,"NA",doc,1722,1722-06-19,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,"NA",Siam,"NA",Thailand,"NA","NA",1.00,ps,"NA","NA","NA","NA",dungarees,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA","849,3,8","849,3,8",Indian Guilders,1,17,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1.3183333333333334
2003462,bgb_17063,VOC,Meijenburg,"NA",doc,1722,1722-08-27,y,Nagapattinam,Coromandel,Nagapattinam,"Coromandel, southeast coast of India","NA","NA",est,1722,"NA",n,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",5280.00,ps,"NA","NA","NA","NA",percallen,gemeen gebleekt,"NA",white,"NA",bleached,"NA","NA",ordinary,"NA","NA","679245,10","679245,10",Indian Guilders,11906,18,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",8334.83
2002263,bgb_16223,VOC,Bellevliet,"NA",est,1721,"NA","NA",Hooghly,Bengalen,Hooghly,Bengal (region in India and Bangladesh),"NA","NA",doc,1722,1722-01-02,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",6000.00,ps,"NA","NA","NA","NA",roemaals,neusdoeken,"NA","NA","NA","NA","NA","NA","NA",handkerchief,"NA","318864,11,8","318864,11,8",Indian Guilders,21558,12,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",15091.019999999999
2001458,bgb_16626,VOC,Strijkebolle,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-06,"NA",Enkhuizen,Dutch Republic,Enkhuizen,Netherlands,"NA","NA",320.00,ps,"NA","NA","NA","NA",dungarees,gebleekt Kust,"NA",white,"NA",bleached,cotton,Coast (presumed Coromandel),"NA","NA","NA","263208,5,8","263208,5,8",Indian Guilders,875,14,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6530.3; src_00058,"NA","NA",612.99
2000708,bgb_16426,VOC,Bleijenburg,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA","NA","NA","NA","NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",100.00,ps,"NA","NA","NA","NA",sanen,Bengaals,"NA","NA","NA","NA","NA",Bengal,"NA","NA","NA","449503,1,8","449503,1,8",Indian Guilders,1017,9,8,Indian Guilders,"NA","NA","NA","NA","NA",Wrecked between Batavia and the Cape,"DAS voyage 6508.1, wrecked","NA","NA",712.2383333333333
2001211,bgb_16479,VOC,Noorderkwartier,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-07-27,"NA",Hoorn,Dutch Republic,Hoorn,Netherlands,"NA","NA",840.00,ps,"NA","NA","NA","NA",savogesjes,wit Surats,white,"NA","NA","NA",cotton,Surat,"NA","NA","NA","265094,19","265094,19",Indian Guilders,3356,13,8,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6528.5; src_00057; src_00058,"NA","NA",2349.6783333333333
2003315,bgb_16894,VOC,Huis ter Leede,"NA",doc,1721,1721-10-14,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1721,"NA",n,Semarang,Java's Northeast Coast,Semarang,"Northeast Coast of Java, Indonesia","NA","NA",160.00,ps,"NA","NA","NA","NA",salempores,blauw Kust,blue,"NA","NA","NA","NA",Coast (presumed Coromandel),"NA","NA","NA","170148,12","170148,12",Indian Guilders,960,15,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",672.5483333333333
2003103,bgb_16776,VOC,Wijnendaal,"NA",doc,1722,1722-01-30,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Amboina,Spice Islands,Ambon,"Maluku, Indonesia","NA","NA",1920.00,ps,"NA","NA","NA","NA",baftas,zwart breed Surats,black,"NA","NA","NA","NA",Surat,"NA",wide,"NA","75543,7","75543,7",Indian Guilders,6032,2,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",4222.493333333334
2001453,bgb_16626,VOC,Strijkebolle,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,"NA","NA","NA","NA",das,1722,1722-08-06,"NA",Enkhuizen,Dutch Republic,Enkhuizen,Netherlands,"NA","NA",100.00,ps,"NA","NA","NA","NA",bethilles,callawapores Kust,"NA","NA","NA","NA",cotton,Coast (presumed Coromandel),"NA",callawapores,"NA","263208,5,8","263208,5,8",Indian Guilders,1208,11,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6530.3; src_00058,"NA","NA",845.9849999999999
2000917,bgb_16448,VOC,Samson,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,"NA","NA","NA","NA","NA","NA","NA","NA",Zeeland,Dutch Republic,Middelburg,Netherlands,"NA","NA",160.00,ps,"NA","NA","NA","NA",cabajen,ruw Kust,"NA",natural,"NA","NA","NA",Coast (presumed Coromandel),"NA",raw,"NA","368388,6,8","368388,6,8",Indian Guilders,607,7,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6513.5, wrecked","NA","NA",425.1683333333333
2002369,bgb_16227,VOC,"Haringtuin, Hogermeer, Leidsman","NA",est,1722,"NA","NA",Hooghly,Bengalen,Hooghly,Bengal (region in India and Bangladesh),"NA","NA",doc,1722,1722-04-25,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",100.00,ps,"NA","NA","NA","NA",armosynen,dubbele effen,"NA","NA",plain,"NA","NA","NA","NA",double,"NA","873509,3","873509,3",Indian Guilders,1097,18,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",768.53
2001089,bgb_16481,VOC,Margaretha,"NA",doc,1722,1722-1-19,y,Batavia,Batavia,"NA","NA","NA","NA",das,1722,1722-09-25,"NA",Hoorn,Dutch Republic,Hoorn,Netherlands,"NA","NA",180.00,ps,"NA","NA","NA","NA",guinea-stuffs,ruw Kust,"NA",natural,"NA","NA",cotton,Coast (presumed Coromandel),"NA",raw,"NA","98366,19,8","98366,19,8",Indian Guilders,1768,4,8,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6536.2; src_00054,"NA","NA",1237.7633333333333
2001143,bgb_16444,VOC,Voorburg,"NA",doc,1722,1722-1-19,y,Batavia,Batavia,"NA","NA","NA","NA",das,1722,1722-10-24,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",200.00,ps,"NA","NA","NA","NA",gingham,pinasse Bengaals,"NA","NA","NA","NA",cotton,Bengal,"NA",pinasse,"NA","277244,11,8","277244,11,8",Indian Guilders,1157,15,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6537.5; src_00054,"NA","NA",810.425
2001345,bgb_16444,VOC,Geertruid,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-08-05,"NA",Enkhuizen,Dutch Republic,Enkhuizen,Netherlands,"NA","NA",860.00,ps,"NA","NA","NA","NA",guinea-stuffs,gemeen gebleekt Kust,"NA",white,"NA",bleached,cotton,Coast (presumed Coromandel),ordinary,"NA","NA","266650,12","266650,12",Indian Guilders,8909,12,0,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6526.1; src_00058,"NA","NA",6236.72
2003177,bgb_16785,VOC,"Mossel, Bombardeerder","NA",doc,1722,1722-02-03,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Ternate,Spice Islands,Ternate,"Maluku, Indonesia","NA","NA",2.00,ps,"NA","NA","NA","NA",everdoek,wit,white,"NA","NA","NA","NA","NA","NA","NA","NA","152775,9","152775,9",Indian Guilders,156,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",109.19999999999999
2001196,bgb_16479,VOC,Noorderkwartier,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",das,1722,1722-07-27,"NA",Hoorn,Dutch Republic,Hoorn,Netherlands,"NA","NA",50.00,ps,"NA","NA","NA","NA",tanjeebs,Bengaals,"NA","NA","NA","NA",cotton,Bengal,"NA","NA","NA","265094,19","265094,19",Indian Guilders,1161,19,8,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6528.5; src_00057; src_00058,"NA","NA",813.3883333333333
2001779,bgb_16990,VOC,Hoedekenskerke,"NA",doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,"NA","NA",das,1722,1722-08-04,"NA",Zeeland,Dutch Republic,Middelburg,Netherlands,"NA","NA",5440.00,ps,"NA","NA","NA","NA",salempores,grof gebleekt Tuticorins,"NA",white,"NA",bleached,cotton,Tuticorin (Coromandel Coast),coarse,"NA","NA","163813,6","163813,6",Indian Guilders,22227,19,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6517.6; src_00056, src_00058","NA","NA",15559.588333333333
2003261,bgb_16787,VOC,Langerak,"NA",doc,1722,1722-02-08,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,"NA",Timor,"NA",Indonesia,"NA","NA",10.00,ps,"NA","NA","NA","NA",percallen,fijn Kust,"NA","NA","NA","NA","NA",Coast (presumed Coromandel),fine,"NA","NA","13010,16","13010,16",Indian Guilders,48,5,0,Indian Guilders,"NA","NA","NA","NA","NA",geschenk voor de regent van Termano,"NA","NA","NA",33.775
2003007,bgb_16736,VOC,Haringtuin,"NA",doc,1722,1722-06-12,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Malakka,Malakka,Malakka,"Malacca, Southwest Malaysia","NA","NA",50.00,ps,"NA","NA","NA","NA",hoed,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA","146346,9,8","146346,9,8",Indian Guilders,128,6,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",89.81
2001342,bgb_16444,VOC,Geertruid,"NA",doc,1721,1721-11-29,y,Batavia,Batavia,"NA","NA","NA","NA",das,1722,1722-08-05,"NA",Enkhuizen,Dutch Republic,Enkhuizen,Netherlands,"NA","NA",220.00,ps,"NA","NA","NA","NA",guinea-stuffs,ruw Kust,"NA",natural,"NA","NA",cotton,Coast (presumed Coromandel),"NA",raw,"NA","266650,12","266650,12",Indian Guilders,2204,5,8,Indian Guilders,"NA","NA","NA","NA","NA","NA",DAS voyage 6526.1; src_00058,"NA","NA",1542.9983333333332
2003094,bgb_16776,VOC,Wijnendaal,"NA",doc,1722,1722-01-30,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Amboina,Spice Islands,Ambon,"Maluku, Indonesia","NA","NA",320.00,ps,"NA","NA","NA","NA",salempores,gemeen gebleekt Kust,"NA",white,"NA",bleached,"NA",Coast (presumed Coromandel),ordinary,"NA","NA","75543,7","75543,7",Indian Guilders,1435,7,8,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1004.7683333333332
2002400,bgb_16229,VOC,Zuiderbeek,"NA",est,1722,"NA",n,Surat,Surat,Surat,Northwest India,"NA","NA",doc,1722,1722-06-27,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",9000.00,ps,"NA","NA","NA","NA",patola,zijden,"NA","NA","NA","NA",silk,"NA","NA","NA","NA","261320,2","261320,2",Indian Guilders,60929,4,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",42650.439999999995
2001736,bgb_16985,VOC,Ouwerkerk,"NA",doc,1721,1721-11-22,y,Galle,Ceylon,Galle,Sri Lanka,"NA","NA",das,1722,1722-08-05,"NA",Amsterdam,Dutch Republic,Amsterdam,Netherlands,"NA","NA",40.00,ps,"NA","NA","NA","NA",sailclothing,gebleekt Tuticorins,"NA",white,"NA",bleached,cotton,Tuticorin (Coromandel Coast),"NA","NA","NA","131713,13,8","131713,13,8",Indian Guilders,144,8,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","DAS voyage 6519.5; src_00056, src_00058","NA","NA",101.08
2002264,bgb_16223,VOC,Bellevliet,"NA",est,1721,"NA","NA",Hooghly,Bengalen,Hooghly,Bengal (region in India and Bangladesh),"NA","NA",doc,1722,1722-01-02,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",1300.00,ps,"NA","NA","NA","NA",gingham,gestreept,"NA","NA",striped,"NA","NA","NA","NA","NA","NA","318864,11,8","318864,11,8",Indian Guilders,7461,4,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",5222.839999999999
2002316,bgb_16225,VOC,"Anna Maria, Cats, unknown ship","NA",est,1721,"NA","NA",Hooghly,Bengalen,Hooghly,Bengal (region in India and Bangladesh),"NA","NA",doc,1722,1722-02-18,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",110.00,roll,"NA","NA","NA","NA",sailcloth,in soort,"NA","NA","NA","NA","NA","NA","NA",assorted,"NA","1333231,12,8","1333231,12,8",Indian Guilders,2850,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",1994.9999999999998
2002431,bgb_16635,VOC,"Boekenrode, Heinkenszand, Stadwijk","NA",doc,1722,1722-07-31,y,Batavia,Batavia,Jakarta,"Java, Indonesia","NA","NA",est,1722,"NA",n,Colombo,Ceylon,Colombo,Sri Lanka,"NA","NA",20.00,roll,"NA","NA","NA","NA",karldoek,-,"NA","NA","NA","NA","NA","NA","NA","NA","NA","320384,16,8","320384,16,8",Indian Guilders,600,0,0,Indian Guilders,"NA","NA","NA","NA","NA","NA","NA","NA","NA",420
